StartDate,StartTime,EndTime,Cycle,Animal,Age_months,Genotype,id_code,Sex,InitMass_g,BP_kPa,EvniroLightLux,TempC,RH_pct,AC2_TempC,Avg_EE,Tot_EE,Avg_VO2,Avg_VCO2,Avg_RQ,Avg_VH2O,R_EE_30,R_RER_30,QR_EE_30,QR_RER_30,A_EE_15,A_RER_15,QA_EE_15,QA_RER_15,UptakeA_g,UptakeA_N,UptakeA_Sum,UptakeA_min,InterUptakeA_min,uptakeW_g,uptakeW_N,uptakeW_Sum,uptakeW_min,InteruptakeW_min,BodyMass_g,BodyMass_SD,YBreaks,XBreaks,ZBreaks,AllMeters,PedMeters,PedSpeed,Walk_pct,Still_pct,Sleep_pct,Sleep_hrs
5/27/23,8:00:00,8:30:00,7,13,.,.,.,.,.,100.4438,1,.,.,24.61738,0.5453373,0.2726822,1.833845,1.683338,0.9169806,0.2664416,0.5453562,0.9169773,0.5453562,0.9169773,0.6060461,0.9258664,0.5196272,0.9117604,0.03265381,2,0.06530762,7.591667,3.066667,0.2264099,1,0.2264099,0.7,0,22.88682,0.04104683,1457,1097,474,18.68188,16.7373,0.03631191,38.81177,23.76457,6.052193,0.03027781
5/27/23,8:00:00,8:30:00,7,14,.,.,.,.,.,100.4438,1,.,.,24.55614,0.2755781,0.1377865,0.9377059,0.8114551,0.8650914,0.189723,0.2756103,0.8651021,0.2756103,0.8651021,0.3145873,0.8677515,0.2493671,0.864209,0,0,0,0,0,0,0,0,0,0,24.92945,0.02392912,388,25,0,0.09887695,0,.,0,97.44585,96.72404,0.4836172
5/27/23,8:00:00,8:30:00,7,15,.,.,.,.,.,100.4438,1,.,.,24.26818,0.2568631,0.128425,0.8694178,0.7727638,0.8893883,0.1497429,0.2568336,0.8893593,0.2568336,0.8893593,0.2603565,0.8963925,0.2532344,0.8822943,0,0,0,0,0,0,0,0,0,0,20.08405,0,0,0,0,0,0,.,0,100,100,0.5000067
5/27/23,8:00:00,8:30:00,7,16,.,.,.,.,.,100.4438,1,.,.,24.14355,0.2241013,0.1120469,0.7650135,0.6510878,0.8517871,0.18075,0.2241025,0.8517691,0.2241025,0.8517691,0.2268211,0.8310744,0.2197079,0.8674734,0,0,0,0,0,0,0,0,0,0,18.25304,0.02103839,50,79,0,0.6658936,0.5574951,0.05058705,0.8883953,97.16824,96.72404,0.4836172
5/27/23,8:30:00,9:00:00,8,1,.,.,.,.,.,100.4331,1,.,.,23.30293,0.3130647,0.1565229,1.063814,0.9269938,0.8716671,0.2694618,0.3130831,0.8716589,0.3130831,0.8716589,0.3226805,0.8777683,0.3112797,0.8611385,0,0,0,0,0,0,0,0,0,0,23.74107,0.01823581,92,121,0,0.2189941,0.02368164,0.003118896,0.5552471,95.44697,90.7829,0.4540329
5/27/23,8:30:00,9:00:00,8,2,.,.,.,.,.,100.4331,1,.,.,23.73354,0.2711662,0.1355732,0.9247244,0.7912274,0.8574252,0.1757106,0.2711486,0.8574243,0.2711486,0.8574243,0.2952537,0.8579012,0.2921596,0.8548833,0,0,0,0,0,0,0,0,0,0,22.46292,0.01489106,103,115,16,0.5908203,0.4174805,0.02274577,1.277068,94.94725,90.3387,0.4516717
5/27/23,8:30:00,9:00:00,8,3,.,.,.,.,.,100.4331,1,25.61028,40.5776,23.60409,0.2819124,0.1409554,0.9492728,0.8656923,0.9145062,0.1914741,0.2818946,0.9144994,0.2818946,0.9144994,0.2851355,0.9131724,0.2786305,0.9157524,0,0,0,0,0,0,0,0,0,0,21.69611,0.5250266,42,34,8,0.8583984,0.8149414,0.04191509,1.388118,98.50083,98.11216,0.4905619
5/27/23,8:30:00,9:00:00,8,4,.,.,.,.,.,100.4331,1,.,.,25.12103,0.4416604,0.2208304,1.502655,1.301123,0.8648228,0.1922648,0.4416546,0.8647821,0.4416546,0.8647821,0.461342,0.8792851,0.4535907,0.8585259,0.1197815,1,0.1197815,17.25,0,0.08636475,1,0.08636475,0.2333333,0,22.91188,0.1050882,1084,762,1644,5.274658,2.912842,0.02301322,16.15769,13.82565,2.776235,0.01375001
5/27/23,8:30:00,9:00:00,8,5,.,.,.,.,.,100.4331,1,.,.,24.74469,0.4910878,0.24555,1.640656,1.554224,0.9467357,0.1991727,0.491091,0.9467569,0.491091,0.9467569,0.51794,0.9581385,0.4976496,0.9500744,0.1078186,2,0.2156372,5.525,12.11667,0.09074911,3,0.2722473,0.5611112,9.033333,23.27919,0.07203117,1005,1058,337,11.98438,10.22314,0.02974259,33.09273,41.08828,22.82065,0.114028
5/27/23,8:30:00,9:00:00,8,6,.,.,.,.,.,100.4331,1,.,.,23.39396,0.2975957,0.1488075,1.006868,0.8968024,0.8912574,0.1724478,0.2976043,0.8912607,0.2976043,0.8912607,0.3461612,0.8934877,0.3073866,0.8840857,0,0,0,0,0,0,0,0,0,0,20.43539,0.001249011,18,22,0,0.3837891,0.3442383,0.02781325,0.94392,99.05608,99.05608,0.4954232
5/27/23,8:30:00,9:00:00,8,7,.,.,.,.,.,100.4331,1,.,.,24.18385,0.2575416,0.1287711,0.8676589,0.7892556,0.9094915,0.1618869,0.2575337,0.9095139,0.2575337,0.9095139,0.2611962,0.921931,0.2611962,0.921931,0,0,0,0,0,0,0,0,0,0,20.36078,0.02094469,192,199,0,0.1103516,0,.,0,96.61299,92.83731,0.4641721
5/27/23,8:30:00,9:00:00,8,8,.,.,.,.,.,100.4331,1,.,.,23.49635,0.297924,0.1489583,1.010636,0.8883218,0.8792409,0.208817,0.2979249,0.8792665,0.2979249,0.8792665,0.2985154,0.8753691,0.2973279,0.8832109,0,0,0,0,0,0,0,0,0,0,21.49516,0,0,0,3,0,0,.,0,100,100,0.5000067
5/27/23,8:30:00,9:00:00,8,9,.,.,.,.,.,100.4331,1,25.52991,41.55656,24.3908,0.2514705,0.1257408,0.8553458,0.7416432,0.8677333,0.1316515,0.2514856,0.8677375,0.2514856,0.8677375,0.2630187,0.8689457,0.2494555,0.8693833,0,0,0,0,0,0,0,0,0,0,19.84098,0.003196824,396,130,0,0.1375732,0,.,0,95.22488,88.33981,0.4416713
5/27/23,8:30:00,9:00:00,8,10,.,.,.,.,.,100.4331,1,.,.,24.33454,0.2839233,0.1419647,0.9678432,0.8298233,0.8488941,0.2271269,0.2838931,0.8488685,0.2838931,0.8488685,0.3293056,0.874255,0.2567115,0.8366172,0,0,0,0,0,0,0,0,0,0,21.83406,0.02884012,333,266,428,0.5111084,0.3157959,0.02000326,1.277068,94.72515,88.89506,0.4445881
5/27/23,8:30:00,9:00:00,8,11,.,.,.,.,.,100.4331,1,.,.,24.0813,0.2018581,0.1009298,0.6952267,0.5645698,0.8139083,0.1041042,0.2018642,0.8139105,0.2018642,0.8139105,0.206673,0.808961,0.200987,0.8096169,0,0,0,0,0,0,0,0,0,0,19.18788,0,0,13,0,0.02001953,0,.,0,100,100,0.5000067
5/27/23,8:30:00,9:00:00,8,12,.,.,.,.,.,100.4331,1,.,.,23.64495,0.2697498,0.1348769,0.9206731,0.78432,0.8517928,0.1986754,0.2697619,0.8517922,0.2697619,0.8517922,0.2848352,0.8534633,0.2680421,0.8542863,0,0,0,0,0,0,0,0,0,0,22.72008,0.024747,22,12,2,0.1523438,0.1027832,0.01081543,0.5552471,99.38923,99.16713,0.4958399
5/27/23,8:30:00,9:00:00,8,13,.,.,.,.,.,100.4331,1,.,.,24.22613,0.4044199,0.2022004,1.386171,1.155001,0.8258879,0.3085104,0.404442,0.8259032,0.404442,0.8259032,0.4755101,0.8653125,0.4755101,0.8653125,0,0,0,0,0,0,0,0,0,0,22.78979,0.02430872,556,793,20,4.911133,3.584473,0.021573,15.15824,66.62965,48.97279,0.2449981
5/27/23,8:30:00,9:00:00,8,14,.,.,.,.,.,100.4331,1,.,.,24.40085,0.2614036,0.1307016,0.8883731,0.7736413,0.8711968,0.1858208,0.2613781,0.8711847,0.2613781,0.8711847,0.2647334,0.897644,0.2579634,0.844731,0,0,0,0,0,0,0,0,0,0,24.84662,0.02392912,395,104,7,0.2607422,0.04602051,0.003120422,0.8883953,93.78123,85.95226,0.4297265
5/27/23,8:30:00,9:00:00,8,15,.,.,.,.,.,100.4331,1,.,.,24.70882,0.3889283,0.1944748,1.309371,1.195216,0.9141505,0.1824282,0.3889262,0.9141759,0.3889262,0.9141759,0.3977511,0.8984873,0.3951072,0.9037268,0.0799408,2,0.1598816,6.85,8.616667,0,0,0,0,0,20.00842,0.06698128,920,1018,280,8.251221,6.199219,0.01717432,32.75958,43.75347,22.09883,0.1104169
5/27/23,8:30:00,9:00:00,8,16,.,.,.,.,.,100.4331,1,.,.,24.11724,0.2306593,0.115325,0.7857776,0.6759234,0.8602316,0.1843401,0.2306354,0.8602312,0.2306354,0.8602312,0.2412052,0.8682023,0.2404676,0.8683584,0,0,0,0,0,0,0,0,0,0,18.18022,0.02103839,68,78,4,0.6942139,0.5275879,0.03666905,1.388118,95.2804,93.9478,0.4697279
5/27/23,9:00:00,9:30:00,9,1,.,.,.,.,.,100.4175,1,.,.,23.27205,0.2836536,0.1418336,0.9576289,0.8621561,0.9023379,0.2386704,0.2836768,0.9023274,0.2836768,0.9023274,0.2987778,0.897996,0.2869652,0.9058301,0,0,0,0,0,0,0,0,0,0,23.67795,0.01823581,273,223,0,0.2666016,0.03320313,0.003000895,0.6662965,94.66963,87.95114,0.4397268
5/27/23,9:00:00,9:30:00,9,2,.,.,.,.,.,100.4175,1,.,.,24.06788,0.2827418,0.1413691,0.9687486,0.8087928,0.8373271,0.170445,0.2827436,0.8373235,0.2827436,0.8373235,0.2883134,0.8301634,0.2879647,0.8315058,0,0,0,0,0,0,0,0,0,0,22.32603,0.05263035,93,92,0,0.2177734,0.04077148,0.002913411,0.8328706,95.72459,87.61799,0.4380601
5/27/23,9:00:00,9:30:00,9,3,.,.,.,.,.,100.4175,1,25.612,40.39828,23.5721,0.2653206,0.1326478,0.8933098,0.8150777,0.9129831,0.184053,0.2652983,0.9129622,0.2652983,0.9129622,0.2719817,0.9177705,0.2719817,0.9177705,0,0,0,0,0,0,0,0,0,0,21.58972,0.8231648,0,0,0,0,0,.,0,100,100,0.5000067
5/27/23,9:00:00,9:30:00,9,4,.,.,.,.,.,100.4175,1,.,.,24.52262,0.4121344,0.20606,1.38712,1.267873,0.9140674,0.2114685,0.4121268,0.9140912,0.4121268,0.9140912,0.4267395,0.9299965,0.4203065,0.9222736,0.02438354,2,0.04876708,2.558333,18.85,0.1213074,3,0.3639222,0.3833333,12.8,23.12417,0.005281215,1856,1651,313,16.62964,13.71423,0.02586269,51.63798,21.37701,6.329817,0.03166669
5/27/23,9:00:00,9:30:00,9,5,.,.,.,.,.,100.4175,1,.,.,24.15504,0.3187931,0.1593786,1.073674,0.9781829,0.9109435,0.2041206,0.3188134,0.9109445,0.3188134,0.9109445,0.359074,0.9139066,0.359074,0.9139066,0,0,0,0,0,0,0,0,0,0,23.36632,0,0,0,0,0,0,.,0,100,100,0.5000067
5/27/23,9:00:00,9:30:00,9,6,.,.,.,.,.,100.4175,1,.,.,24.18481,0.4266372,0.2133362,1.442802,1.288009,0.8927898,0.1837727,0.4266254,0.8927929,0.4266254,0.8927929,0.4435492,0.8895939,0.4244959,0.8990585,0.09494019,1,0.09494019,18.78333,0,0,0,0,0,0,20.00742,0.1885407,861,755,508,6.903809,5.307861,0.03207105,15.88007,29.15047,15.32482,0.07652774
5/27/23,9:00:00,9:30:00,9,7,.,.,.,.,.,100.4175,1,.,.,24.13471,0.2714188,0.1357134,0.9136781,0.8343959,0.9088602,0.1639812,0.2714342,0.9088748,0.2714342,0.9088748,0.2905773,0.9468983,0.290046,0.9289966,0,0,0,0,0,0,0,0,0,0,20.28829,0.02094469,407,200,6,1.105713,0.7797852,0.02009975,3.553581,89.45031,72.90394,0.3644464
5/27/23,9:00:00,9:30:00,9,8,.,.,.,.,.,100.4175,1,.,.,23.42254,0.2823587,0.1411793,0.9592596,0.8368326,0.8737887,0.1883044,0.2823634,0.8737797,0.2823634,0.8737797,0.2918112,0.8669185,0.2918112,0.8669185,0,0,0,0,0,0,0,0,0,0,21.49516,0,0,0,0,0,0,.,0,100,100,0.5000067
5/27/23,9:00:00,9:30:00,9,9,.,.,.,.,.,100.4175,1,25.52359,41.40496,24.35103,0.2489785,0.1244835,0.8475232,0.7319651,0.8589907,0.1272277,0.2489411,0.8589677,0.2489411,0.8589677,0.2789787,0.8765097,0.2789787,0.8765097,0,0,0,0,0,0,0,0,0,0,19.82992,0.003196829,454,178,2,0.2145996,0,.,0,93.61466,81.95447,0.4098647
5/27/23,9:00:00,9:30:00,9,10,.,.,.,.,.,100.4175,1,.,.,24.30291,0.2787881,0.139383,0.9523713,0.807571,0.8379938,0.2217383,0.2787772,0.8379997,0.2787772,0.8379997,0.2888023,0.8410088,0.2888023,0.8410088,0,0,0,0,0,0,0,0,0,0,21.73424,0.02884012,154,165,808,0.2080078,0,.,0,94.50305,88.72849,0.4437547
5/27/23,9:00:00,9:30:00,9,11,.,.,.,.,.,100.4175,1,.,.,24.07283,0.1962224,0.09811281,0.6762112,0.5474002,0.8109171,0.09579707,0.1962263,0.8109102,0.1962263,0.8109102,0.2024417,0.8068235,0.2012749,0.8152102,0,0,0,0,0,0,0,0,0,0,19.18788,0,0,13,0,0.02001953,0,.,0,100,100,0.5000067
5/27/23,9:00:00,9:30:00,9,12,.,.,.,.,.,100.4175,1,.,.,23.62042,0.2683198,0.1341625,0.9158867,0.779825,0.8520491,0.1918914,0.2683173,0.8520457,0.2683173,0.8520457,0.2735394,0.8625784,0.2735282,0.8619778,0,0,0,0,0,0,0,0,0,0,22.4575,0.1286264,25,22,2,0.4609375,0.4414063,0.02950846,0.9994447,99.27818,99.16713,0.4958399
5/27/23,9:00:00,9:30:00,9,13,.,.,.,.,.,100.4175,1,.,.,24.10237,0.2537926,0.1268811,0.8816703,0.6828336,0.774397,0.2731698,0.2537934,0.7743694,0.2537934,0.7743694,0.2669074,0.7638694,0.2383041,0.7721726,0,0,0,0,0,0,0,0,0,0,22.70565,0.02430873,57,90,0,0.2060547,0,.,0,95.66908,90.3387,0.4518106
5/27/23,9:00:00,9:30:00,9,14,.,.,.,.,.,100.4175,1,.,.,24.29745,0.2617767,0.1308791,0.8858408,0.7882869,0.8923782,0.1753453,0.2617659,0.8923846,0.2617659,0.8923846,0.2677641,0.8941333,0.2557617,0.8905838,0,0,0,0,0,0,0,0,0,0,24.7638,0.02392912,287,180,2,0.3117676,0.0300293,0.002716064,0.6662965,93.39256,87.00722,0.4350044
5/27/23,9:00:00,9:30:00,9,15,.,.,.,.,.,100.4175,1,.,.,24.38445,0.3438623,0.1719394,1.167491,1.021662,0.8712706,0.1850932,0.3439237,0.8712768,0.3439237,0.8712768,0.4005494,0.8863666,0.4005494,0.8863666,0,0,0,0,0,0.09442139,1,0.09442139,0.2833333,0,19.86605,0.0613767,133,130,4,1.33313,1.099365,0.01292056,6.107718,94.78068,90.5608,0.4529217
5/27/23,9:00:00,9:30:00,9,16,.,.,.,.,.,100.4175,1,.,.,24.11373,0.2574534,0.1287132,0.8728005,0.7696044,0.8823925,0.1762751,0.2574097,0.8823703,0.2574097,0.8823703,0.2590148,0.8933828,0.2590148,0.8933828,0,0,0,0,0,0,0,0,0,0,18.1074,0.02103839,126,329,0,0.5478516,0.01025391,0.0027771,0.2220988,84.84175,70.29428,0.3515293
5/27/23,9:30:00,10:00:00,10,1,.,.,.,.,.,100.4079,1,.,.,23.28168,0.2918527,0.145932,0.9814465,0.9008417,0.9182564,0.2189166,0.2918465,0.9182616,0.2918465,0.9182616,0.3021308,0.92747,0.2936194,0.9206077,0,0,0,0,0,0,0,0,0,0,23.61484,0.01823581,173,225,0,0.2640381,0.02246094,0.003051758,0.4441977,93.67018,86.17435,0.4308376
5/27/23,9:30:00,10:00:00,10,2,.,.,.,.,.,100.4079,1,.,.,24.0488,0.2833683,0.1416897,0.973747,0.8004243,0.8217728,0.1616652,0.2833834,0.8217967,0.2833834,0.8217967,0.298975,0.8282611,0.2929454,0.8348916,0,0,0,0,0,0,0,0,0,0,22.14387,0.05263035,243,244,0,1.044922,0.588623,0.02560292,1.499167,88.61743,75.2915,0.3763913
5/27/23,9:30:00,10:00:00,10,3,.,.,.,.,.,100.4079,1,25.62207,40.28283,23.8822,0.4345098,0.2172633,1.466168,1.323383,0.9049938,0.2024548,0.4344719,0.9049885,0.4344719,0.9049885,0.4632421,0.9023579,0.4401329,0.910275,0.03552246,2,0.07104492,3.641667,6.516667,0.1305542,1,0.1305542,0.3166667,0,19.52977,0.4450612,782,924,167,5.674805,3.770508,0.02117502,18.76735,42.86507,30.14992,0.1506943
5/27/23,9:30:00,10:00:00,10,4,.,.,.,.,.,100.4079,1,.,.,24.12464,0.343474,0.1717334,1.168496,1.012226,0.863992,0.2213056,0.3435077,0.8639967,0.3435077,0.8639967,0.4025288,0.8753656,0.4025288,0.8753656,0,0,0,0,0,0,0,0,0,0,23.12439,0.000308727,378,390,2,0.7138672,0.0324707,0.004196167,0.4997224,81.5658,57.5236,0.2876382
5/27/23,9:30:00,10:00:00,10,5,.,.,.,.,.,100.4079,1,.,.,24.14537,0.3870352,0.1935452,1.300625,1.19785,0.9202804,0.2056525,0.3870871,0.9202871,0.3870871,0.9202871,0.414888,0.9314829,0.3912806,0.9344661,0.001403809,1,0.001403809,0.9833333,0,0,0,0,0,0,23.17467,0.09829709,97,93,9,1.685059,1.58252,0.02730948,3.886729,96.50194,92.72626,0.4636165
5/27/23,9:30:00,10:00:00,10,6,.,.,.,.,.,100.4079,1,.,.,23.45355,0.2864617,0.1432206,0.975528,0.8406929,0.8568512,0.1913112,0.2865055,0.856854,0.2865055,0.856854,0.3529541,0.8786798,0.3529541,0.8786798,0,0,0,0,0,0,0,0,0,0,19.80203,0,0,0,0,0,0,.,0,100,100,0.5000067
5/27/23,9:30:00,10:00:00,10,7,.,.,.,.,.,100.4079,1,.,.,24.29114,0.3231297,0.1615641,1.086566,0.997595,0.914884,0.1695258,0.3230846,0.9148719,0.3230846,0.9148719,0.391781,0.9339097,0.3419236,0.9043932,0.05522156,2,0.1104431,4.95,4.1,0.01660156,2,0.03320312,0.3416667,1.433333,20.20499,0.03867247,423,497,212,4.475464,3.632935,0.03228004,9.716824,58.57857,52.74847,0.2637485
5/27/23,9:30:00,10:00:00,10,8,.,.,.,.,.,100.4079,1,.,.,23.52229,0.3610117,0.180508,1.216981,1.103743,0.9059939,0.1892467,0.360972,0.9060094,0.360972,0.9060094,0.4156691,0.9152065,0.4156691,0.9152065,0,0,0,0,0,0,0,0,0,0,21.39779,0.08657206,150,160,499,2.262451,1.940308,0.02412435,6.71849,91.005,89.95003,0.4498661
5/27/23,9:30:00,10:00:00,10,9,.,.,.,.,.,100.4079,1,25.52457,41.29328,24.4285,0.393722,0.196875,1.341002,1.154743,0.8614248,0.1480077,0.3937344,0.8614386,0.3937344,0.8614386,0.4184498,0.8642035,0.3980312,0.8488445,0.003997803,1,0.003997803,1.766667,0,0.008117676,1,0.008117676,0.7666667,0,19.75156,0.1037071,692,966,423,9.127197,7.855591,0.02792221,22.20988,55.63576,29.26152,0.1463888
5/27/23,9:30:00,10:00:00,10,10,.,.,.,.,.,100.4079,1,.,.,24.29359,0.3099658,0.1549639,1.057326,0.9034137,0.8496056,0.2147082,0.3098834,0.8496172,0.3098834,0.8496172,0.3129938,0.8508546,0.3034531,0.8490454,0.002166748,1,0.002166748,0.8666667,0,0.008666992,1,0.008666992,0.1833333,0,21.63544,0.02744592,543,303,805,2.57312,2.000854,0.02175619,7.773459,84.34203,72.45975,0.362363
5/27/23,9:30:00,10:00:00,10,11,.,.,.,.,.,100.4079,1,.,.,24.0816,0.2396726,0.1198416,0.8278346,0.6618865,0.7971389,0.09432585,0.2396657,0.7971607,0.2396657,0.7971607,0.2775124,0.8109035,0.2017977,0.783435,0,0,0,0,0,0,0,0,0,0,19.18788,0,0,14,0,0.04980469,0,.,0,100,100,0.5000067
5/27/23,9:30:00,10:00:00,10,12,.,.,.,.,.,100.4079,1,.,.,23.61911,0.2695433,0.1347758,0.9208685,0.7805119,0.8467457,0.1937901,0.2695614,0.8467751,0.2695614,0.8467751,0.2914908,0.8556144,0.2912338,0.8562779,0,0,0,0,0,0,0,0,0,0,22.38754,0,0,0,0,0,0,.,0,100,100,0.5000067
5/27/23,9:30:00,10:00:00,10,13,.,.,.,.,.,100.4079,1,.,.,24.09784,0.2735497,0.1367756,0.9356598,0.7881795,0.8417642,0.2432127,0.2735418,0.8417637,0.2735418,0.8417637,0.2759114,0.8496712,0.2709484,0.8381485,0,0,0,0,0,0,0,0,0,0,22.62152,0.02430874,59,174,2,0.6047363,0.3515625,0.03389893,0.8883953,92.83731,83.17601,0.4158371
5/27/23,9:30:00,10:00:00,10,14,.,.,.,.,.,100.4079,1,.,.,24.26471,0.2593063,0.1296466,0.8767777,0.7833558,0.8946503,0.169225,0.2592914,0.8946358,0.2592914,0.8946358,0.2596059,0.876372,0.2560935,0.9115907,0,0,0,0,0,0,0,0,0,0,24.68097,0.02392912,117,86,1,0.4411621,0.2694092,0.01902117,0.9994447,95.66908,93.22599,0.4661166
5/27/23,9:30:00,10:00:00,10,15,.,.,.,.,.,100.4079,1,.,.,24.26958,0.2516901,0.1258472,0.8542683,0.7487916,0.8779767,0.166085,0.251689,0.8779741,0.251689,0.8779741,0.2625012,0.8885973,0.2408647,0.8673895,0,0,0,0,0,0,0,0,0,0,19.83691,0,0,0,0,0,0,.,0,100,100,0.5000067
5/27/23,9:30:00,10:00:00,10,16,.,.,.,.,.,100.4079,1,.,.,24.60319,0.4057872,0.2029018,1.367252,1.243019,0.9094557,0.1931622,0.4057813,0.9094617,0.4057813,0.9094617,0.430579,0.9088491,0.4121019,0.9072799,0.03219604,1,0.03219604,16.46667,0,0.04205322,1,0.04205322,0.3333333,0,18.03458,0.02103839,938,953,341,7.861328,5.973022,0.02705238,21.26596,37.7568,9.328151,0.04666661
5/27/23,10:00:00,10:30:00,11,1,.,.,.,.,.,100.4152,1,.,.,23.29201,0.2884313,0.1442148,0.9693045,0.8925493,0.921996,0.2057233,0.2884409,0.9219833,0.2884409,0.9219833,0.2913477,0.9161452,0.2894679,0.926672,0,0,0,0,0,0,0,0,0,0,23.55172,0.01823581,170,171,0,0.342041,0.1184082,0.004224054,1.776791,94.16991,86.84064,0.4341711
5/27/23,10:00:00,10:30:00,11,2,.,.,.,.,.,100.4152,1,.,.,24.1877,0.324915,0.1624583,1.11848,0.9107769,0.8152852,0.1720152,0.3248815,0.8152609,0.3248815,0.8152609,0.3568474,0.8147889,0.3553448,0.8139895,0,0,0,0,0,0.0196228,1,0.0196228,1.1,0,22.00393,0.02027905,766,875,587,4.250244,2.794189,0.01870279,12.10439,43.64242,30.03887,0.1501388
5/27/23,10:00:00,10:30:00,11,3,.,.,.,.,.,100.4152,1,25.62239,39.99403,23.70251,0.4414185,0.2207126,1.497523,1.315765,0.8766854,0.2273303,0.4414583,0.8766847,0.4414583,0.8766847,0.4667523,0.8938725,0.4307469,0.869067,0.002410889,1,0.002410889,1.033333,0,0,0,0,0,0,19.02322,0.1095383,948,1189,39,6.947021,4.748779,0.01900867,25.26374,46.91838,17.04609,0.08527782
5/27/23,10:00:00,10:30:00,11,4,.,.,.,.,.,100.4152,1,.,.,24.02244,0.2777238,0.138863,0.9445761,0.8193088,0.8680305,0.2008506,0.277726,0.8680167,0.277726,0.8680167,0.2810332,0.8751365,0.2747751,0.86129,0,0,0,0,0,0,0,0,0,0,23.12332,0.000308725,404,71,0,0.4428711,0,.,0,89.6724,80.39978,0.4020866
5/27/23,10:00:00,10:30:00,11,5,.,.,.,.,.,100.4152,1,.,.,24.08999,0.2914577,0.145728,0.9823887,0.8915319,0.9082269,0.1995322,0.2914541,0.9082425,0.2914541,0.9082425,0.2951951,0.9155541,0.287908,0.9015349,0,0,0,0,0,0,0,0,0,0,23.12018,0,0,0,3,0,0,.,0,100,100,0.5000067
5/27/23,10:00:00,10:30:00,11,6,.,.,.,.,.,100.4152,1,.,.,23.3796,0.2267457,0.1133732,0.7761301,0.6513252,0.8425874,0.169189,0.2267371,0.8426395,0.2267371,0.8426395,0.2363943,0.8420117,0.2172015,0.845013,0,0,0,0,0,0,0,0,0,0,19.80203,0,0,0,0,0,0,.,0,100,100,0.5000067
5/27/23,10:00:00,10:30:00,11,7,.,.,.,.,.,100.4152,1,.,.,24.50471,0.3959213,0.1979614,1.337631,1.199897,0.8984501,0.192497,0.3959245,0.8984671,0.3959245,0.8984671,0.4150709,0.9013113,0.3863887,0.8869889,0.0289917,2,0.0579834,4.875,3.8,0.03871155,2,0.0774231,0.45,16.35,20.10746,0.01278891,1240,956,152,8.959106,7.087036,0.02239881,29.03942,33.31482,2.609661,0.01305556
5/27/23,10:00:00,10:30:00,11,8,.,.,.,.,.,100.4152,1,.,.,23.95825,0.4331925,0.2166055,1.468526,1.295132,0.8817179,0.2062557,0.4332311,0.8817368,0.4332311,0.8817368,0.4617842,0.8878033,0.4574107,0.8857611,0,0,0,0,0,0.05796814,2,0.1159363,0.95,9.766666,21.36995,0.1076113,581,422,1362,4.486084,3.427002,0.01938083,17.10161,60.63298,45.86341,0.2293039
5/27/23,10:00:00,10:30:00,11,9,.,.,.,.,.,100.4152,1,25.53043,40.99125,24.59195,0.2933526,0.1466823,1.015295,0.8028327,0.784003,0.1635073,0.2934233,0.7840224,0.2934233,0.7840224,0.3473593,0.8103388,0.3440185,0.8078834,0,0,0,0,0,0,0,0,0,0,19.53812,0.006902712,915,684,15,4.27124,2.625488,0.02437403,11.04942,62.35425,35.48029,0.1773605
5/27/23,10:00:00,10:30:00,11,10,.,.,.,.,.,100.4152,1,.,.,24.47607,0.4714202,0.2357129,1.598468,1.408174,0.8792531,0.2332671,0.4714236,0.8792412,0.4714236,0.8792412,0.4844776,0.8566214,0.4619167,0.9003724,0.1160889,1,0.1160889,10.76667,0,0.08413696,2,0.1682739,1.233333,0.7333333,21.75693,0.07072788,1050,709,2699,3.915527,2.131226,0.01851591,11.93781,44.53081,2.276513,0.01138889
5/27/23,10:00:00,10:30:00,11,11,.,.,.,.,.,100.4152,1,.,.,24.0719,0.1869413,0.09346234,0.6539527,0.4868536,0.7467612,0.09742165,0.1869447,0.7467334,0.1869447,0.7467334,0.1917377,0.7422639,0.1821393,0.7511324,0,0,0,0,0,0,0,0,0,0,19.18788,0,0,13,0,0.01025391,0,.,0,100,100,0.5000067
5/27/23,10:00:00,10:30:00,11,12,.,.,.,.,.,100.4152,1,.,.,23.6162,0.2647713,0.1323923,0.9090198,0.75082,0.8259676,0.1961439,0.2647817,0.8259588,0.2647817,0.8259588,0.2865666,0.8301409,0.2572912,0.8332928,0,0,0,0,0,0,0,0,0,0,22.38754,0,0,0,0,0,0,.,0,100,100,0.5000067
5/27/23,10:00:00,10:30:00,11,13,.,.,.,.,.,100.4152,1,.,.,24.08598,0.2674452,0.13373,0.9198022,0.7526942,0.817909,0.2322997,0.2674857,0.8179414,0.2674857,0.8179414,0.2761239,0.8229276,0.2761239,0.8229276,0,0,0,0,0,0,0,0,0,0,22.53738,0.02430874,100,28,0,0.03735352,0,.,0,98.55636,97.33481,0.4868118
5/27/23,10:00:00,10:30:00,11,14,.,.,.,.,.,100.4152,1,.,.,24.32077,0.2507971,0.1253924,0.8524768,0.7417191,0.87338,0.1697148,0.250792,0.8734164,0.250792,0.8734164,0.2584854,0.8901011,0.2497539,0.8745041,0,0,0,0,0,0,0,0,0,0,24.59815,0.02392912,246,47,0,0.1411133,0.01062012,0.002868652,0.2220988,96.72404,93.28151,0.4663944
